"","ENSEMBL ID","Gene names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA
"14085","ENSRNOG00000033663","P4ha2",5374.249462,-0.738754883,0.03595671,-20.54567504,8.41e-94,8.76e-92
"NA.2338",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2371",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2433",NA,NA,NA,NA,NA,NA,NA,NA
"14500","ENSRNOG00000036921","LOC103693420",529.6810061,-0.960382757,0.148404538,-6.471384046,9.71e-11,7.34e-10
"NA.2467",NA,NA,NA,NA,NA,NA,NA,NA
"14606","ENSRNOG00000037462","Eml6",207.1523229,-0.856709107,0.152970959,-5.60046895,2.14e-08,1.3e-07
"NA.2524",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2538",NA,NA,NA,NA,NA,NA,NA,NA
"14811","ENSRNOG00000038610","LOC108352348",5787.167521,0.309720445,0.060902525,5.0855107,3.67e-07,1.94e-06
"NA.2571",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2627",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2636",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2651",NA,NA,NA,NA,NA,NA,NA,NA
"15105","ENSRNOG00000041518","unkown",9.55419189,1.119694802,0.474867491,2.357909991,0.018378148,0.043976656
"NA.2668",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2681",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2722",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2766",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2776",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2780",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2790",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2853",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2928",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2948",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2955",NA,NA,NA,NA,NA,NA,NA,NA
"NA.2979",NA,NA,NA,NA,NA,NA,NA,NA
"16112","ENSRNOG00000046949","Kcnb1",26.71373265,-1.076711851,0.343038052,-3.138753399,0.001696682,0.005158561
"16210","ENSRNOG00000047206","unkown",1375.147525,0.830433148,0.068746912,12.07957011,1.35e-33,3.33e-32
"NA.3038",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3060",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3069",NA,NA,NA,NA,NA,NA,NA,NA
"16659","ENSRNOG00000048421","unkown",51.09923106,1.356239234,0.244130867,5.555377934,2.77e-08,1.67e-07
"NA.3271",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3293",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3330",NA,NA,NA,NA,NA,NA,NA,NA
"17211","ENSRNOG00000049995","unkown",2.024291834,-3.723694196,1.534896191,-2.426023478,0.015265283,0.03733588
"NA.3417",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3461",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3530",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3535",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3538",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3548",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3582",NA,NA,NA,NA,NA,NA,NA,NA
"17847","ENSRNOG00000051528","Ddx11",318.4263502,1.128967751,0.136047731,8.298321042,1.06e-16,1.22e-15
"NA.3670",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3738",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3765",NA,NA,NA,NA,NA,NA,NA,NA
"NA.3779",NA,NA,NA,NA,NA,NA,NA,NA
