ENSEMBL ID,Gene Symbols,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSRNOG00000019325,Rnf185,989.0192394,-0.346019863,0.067645099,-5.115224451,3.13E-07,9.12E-07
ENSRNOG00000019326,Cfdp1,2465.953686,-0.417925372,0.052880449,-7.90321144,2.72E-15,1.18E-14
ENSRNOG00000019328,Phgdh,2676.044038,-2.317956882,0.072181814,-32.11275452,2.93E-226,1.60E-224
ENSRNOG00000019330,Procr,724.59937,0.195987516,0.082147418,2.385802527,0.017041899,0.0313766
ENSRNOG00000019332,Gtpbp2,1248.652739,0.494310177,0.054456186,9.077208955,1.11E-19,5.66E-19
ENSRNOG00000019333,Hipk1,3452.523173,1.529704739,0.095905816,15.95007271,2.85E-57,3.29E-56
ENSRNOG00000019336,Gata3,113.2749831,0.35183884,0.177495195,1.982244307,0.047451904,0.080400665
ENSRNOG00000019338,Dll3,3.210234795,-1.3622719,1.209516691,-1.12629442,0.260040919,0.358396638
ENSRNOG00000019339,Ttll11,1.023000854,0.677307313,1.657914918,0.408529597,0.682884906,0.764817979
ENSRNOG00000019340,Cep250,960.5340248,-0.982727971,0.09919047,-9.907483777,3.86E-23,2.18E-22
ENSRNOG00000019341,Tmem179b,431.8974194,1.014491924,0.092756924,10.93710184,7.66E-28,4.92E-27
ENSRNOG00000019342,Sult1a1,256.303493,7.343987299,0.270473025,27.15238352,2.37E-162,8.29E-161
ENSRNOG00000019346,unkown,1258.982621,0.664658342,0.059646175,11.14335238,7.72E-29,5.08E-28
ENSRNOG00000019349,Sf3a2,1582.839746,-0.895530319,0.049178261,-18.20988194,4.31E-74,6.21E-73
ENSRNOG00000019351,unkown,3423.96263,0.860822702,0.050346034,17.09812336,1.53E-65,1.97E-64
ENSRNOG00000019352,Emc6,1198.077308,-0.430882805,0.120361851,-3.579895136,0.000343732,0.000785457
ENSRNOG00000019353,Psmb10,12.86960887,0.079470208,0.426062136,0.186522578,0.852034975,0.897891943
ENSRNOG00000019354,Ptch1,343.7318106,-0.201240414,0.132024888,-1.524261204,0.127443474,0.193782206
ENSRNOG00000019355,Lman1l,0.791295147,-1.118403953,1.995989267,-0.560325635,0.575257345,0.674646601
ENSRNOG00000019356,Lrfn4,1205.115704,-0.697531367,0.068311658,-10.21101504,1.77E-24,1.04E-23
ENSRNOG00000019357,Tax1bp3,4242.190663,0.814293457,0.06626765,12.28794823,1.05E-34,8.07E-34
ENSRNOG00000019358,Esr1,4.125587965,-2.0819092,1.057339878,-1.969006602,0.048952333,0.082702629
ENSRNOG00000019361,Inpp5j,0.636290109,-2.541811958,2.262257639,-1.123573157,0.261194149,0.359616529
ENSRNOG00000019363,Inka1,15.56713631,-1.31683877,0.450925946,-2.9202994,0.003496952,0.007108959
ENSRNOG00000019365,Ablim3,9.786758446,-0.183074019,0.527125387,-0.347306397,0.728361146,0.803813389
ENSRNOG00000019367,Dclre1b,769.0124493,0.406113113,0.069075445,5.879268833,4.12E-09,1.35E-08
ENSRNOG00000019368,Scnn1a,35.51799005,0.077753851,0.290023016,0.268095449,0.788625849,0.852445017
ENSRNOG00000019369,Slx1b,517.9520423,0.883665043,0.067168637,13.15591737,1.57E-39,1.33E-38
ENSRNOG00000019372,Pc,435.518792,2.371977428,0.080455403,29.48189092,4.91E-191,2.16E-189
ENSRNOG00000019374,Csk,2560.115577,-0.391122947,0.042996644,-9.096592455,9.32E-20,4.75E-19
ENSRNOG00000019376,Zfp329,304.9061381,-0.124375784,0.104187371,-1.193770249,0.232567852,0.326736646
ENSRNOG00000019377,Amh,11.71319814,-0.798062181,0.55156379,-1.446908219,0.147922631,0.22076592
ENSRNOG00000019381,Eri3,1808.229504,-0.161795937,0.061248042,-2.641650748,0.008250308,0.01593988
ENSRNOG00000019382,Zbtb47,1251.36549,-1.007225816,0.083415471,-12.07480829,1.43E-33,1.07E-32
ENSRNOG00000019383,Tef,845.3674303,0.406123708,0.066969229,6.064333007,1.33E-09,4.45E-09
ENSRNOG00000019384,Med11,393.7278892,0.08551503,0.091728255,0.932264875,0.351199655,0.458214625
ENSRNOG00000019387,Ifi30,836.8736802,0.923166623,0.077545227,11.90488009,1.12E-32,8.14E-32
ENSRNOG00000019388,Egfl7,464.2194789,0.140623129,0.124586602,1.128717912,0.259016851,0.357198613
ENSRNOG00000019390,Klhl40,319.1390601,-2.468217392,0.123499002,-19.98572739,7.33E-89,1.26E-87
ENSRNOG00000019394,Mpv17l2,695.0957045,0.273288745,0.095706051,2.855501227,0.004296896,0.008631723
ENSRNOG00000019400,Dag1,8491.962179,0.137627344,0.060912021,2.259444724,0.023855735,0.04289343
ENSRNOG00000019403,Afap1l1,4.682868731,0.621940711,0.746288798,0.833378061,0.404631544,0.512966305
ENSRNOG00000019404,Hhatl,9.556469818,-1.405728296,0.496049064,-2.833849303,0.004599101,0.009201161
ENSRNOG00000019407,Dmap1,705.8721948,-0.319093874,0.088765301,-3.594804171,0.000324636,0.000742912
ENSRNOG00000019409,Lipk,0.091860471,-1.552751668,5.232862792,-0.29673082,0.766672025,
ENSRNOG00000019412,Rhbg,0.18209975,-2.099854525,5.202030322,-0.40366057,0.686462338,
ENSRNOG00000019413,Atg16l2,231.65493,-0.883288813,0.111747053,-7.904358912,2.69E-15,1.17E-14
ENSRNOG00000019414,Tmem79,58.3797727,0.431256945,0.216485867,1.992078975,0.046362393,0.078740535
ENSRNOG00000019416,Zfp61,415.4098788,0.233140133,0.081905289,2.846460066,0.004420827,0.008866363
ENSRNOG00000019417,Hsd3b5,0.490824422,-0.62571974,4.661696485,-0.134225757,0.893224059,0.925358702
ENSRNOG00000019418,Lrrc4b,0.803184521,0.011222003,1.436624372,0.007811369,0.993767493,0.998153806
ENSRNOG00000019419,Taf6l,460.9355361,-1.338246848,0.114043964,-11.73448203,8.48E-32,6.07E-31
ENSRNOG00000019422,Egr1,7643.807249,-0.626610648,0.061064851,-10.26139645,1.05E-24,6.21E-24
ENSRNOG00000019423,Dvl1,1920.006733,-0.717322935,0.051650853,-13.88792042,7.50E-44,6.85E-43
ENSRNOG00000019424,Aspdh,0.042910812,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000019425,Gabarapl2,1734.273747,0.872765083,0.081990389,10.64472429,1.85E-26,1.15E-25
ENSRNOG00000019426,Ramac,413.7904621,-0.375170993,0.111637822,-3.360608301,0.00077771,0.001707504
ENSRNOG00000019427,Tescl,0.283595496,-2.580755228,5.182984705,-0.49792839,0.618534516,
ENSRNOG00000019428,Higd1a,1096.011083,-0.281852286,0.119593472,-2.356753089,0.0184355,0.033759218
ENSRNOG00000019430,Coro1a,57.13158016,-0.654497812,0.224005747,-2.921790262,0.003480258,0.007078202
ENSRNOG00000019432,Lypd5,1.352553479,-0.682497066,1.358981713,-0.502212104,0.615518329,0.707762634
ENSRNOG00000019433,Rab3a,111.2483438,-0.384935892,0.174742351,-2.202876924,0.027603424,0.049003891
ENSRNOG00000019434,Adat1,121.205262,-0.363236455,0.170920349,-2.125179691,0.033571622,0.058634076
ENSRNOG00000019435,Psd,9.640117256,-1.30919648,0.580328864,-2.255956166,0.024073376,0.043250268
ENSRNOG00000019438,Rnf31,677.8399029,0.099556675,0.067585588,1.473045919,0.140738654,0.211311819
ENSRNOG00000019439,Polr2g,1364.360047,-0.084038169,0.095902946,-0.876283495,0.380875936,0.488665082
ENSRNOG00000019440,Kcnn4,7596.047406,-2.945574419,0.047914239,-61.47597224,0,0
ENSRNOG00000019442,Josd2,1510.325992,0.149357666,0.103352992,1.445121837,0.148423666,0.221442841
ENSRNOG00000019445,Msln,6552.741556,1.462140213,0.044238322,33.05143895,1.48E-239,8.65E-238
ENSRNOG00000019447,Ecel1,1.149363848,3.117535856,2.12333177,1.468228328,0.142042212,0.213046192
ENSRNOG00000019448,Lipf,0.874057791,-0.114111027,1.626190789,-0.07017075,0.944057755,0.961464265
ENSRNOG00000019450,Etf1,6700.828538,0.144320884,0.042313165,3.410779693,0.000647774,0.001435055
ENSRNOG00000019451,Smtn,8444.610184,1.278293687,0.041155144,31.06036214,8.27E-212,4.15E-210
ENSRNOG00000019453,Rps5,17139.44175,-0.012104752,0.088124254,-0.137360047,0.89074621,0.924125668
ENSRNOG00000019455,Ap4b1,798.3764618,0.431470879,0.05786262,7.456815431,8.86E-14,3.63E-13
ENSRNOG00000019456,Kars1,4796.76624,-0.562231833,0.034834446,-16.14011127,1.33E-58,1.56E-57
ENSRNOG00000019458,Shpk,67.3633828,1.215587917,0.187024634,6.499613936,8.05E-11,2.88E-10
ENSRNOG00000019459,Oaz1,20902.59565,0.024331739,0.079200183,0.307218212,0.758677285,0.828548987
ENSRNOG00000019461,Zbtb3,85.46704762,-0.184769576,0.195754621,-0.943883597,0.345229135,0.451846508
ENSRNOG00000019463,Mad2l1bp,348.1793768,-0.754000595,0.104698214,-7.201656718,5.95E-13,2.35E-12
ENSRNOG00000019464,Ttc9c,1442.578205,-0.578091319,0.058308123,-9.914421704,3.60E-23,2.04E-22
ENSRNOG00000019465,Gnai3,8945.375353,0.297034153,0.034658279,8.570366466,1.03E-17,4.91E-17
ENSRNOG00000019466,Agpat2,604.9973768,0.020059234,0.080159684,0.25024093,0.802401034,0.862289985
ENSRNOG00000019467,Fer1l4,0.392601185,-2.064653379,4.141067824,-0.498579948,0.618075335,
ENSRNOG00000019468,Rce1,528.3734139,-0.566333119,0.090978599,-6.22490478,4.82E-10,1.66E-09
ENSRNOG00000019472,Ackr2,0.230279596,-1.552067488,4.678878203,-0.331717865,0.74010231,
ENSRNOG00000019473,Dcun1d2,401.475519,0.568166354,0.076192578,7.456977727,8.85E-14,3.62E-13
ENSRNOG00000019474,Rsph9,40.45070847,-0.041085755,0.235337824,-0.174582031,0.861408069,0.904754844
ENSRNOG00000019476,Agap1,872.2844156,0.609133184,0.096946877,6.283164571,3.32E-10,1.15E-09
ENSRNOG00000019477,Zmynd15,3.778767687,-1.661033962,0.972177863,-1.708570032,0.087530624,0.139731495
ENSRNOG00000019478,Irf9,514.6629801,1.307418127,0.076219807,17.15325954,5.94E-66,7.67E-65
ENSRNOG00000019482,Gnao1,74.69230783,-1.181345742,0.233660839,-5.055814001,4.29E-07,1.23E-06
ENSRNOG00000019484,Slc6a9,694.7431108,-0.970505956,0.091396936,-10.61858307,2.44E-26,1.52E-25
ENSRNOG00000019485,Kat8,2458.754234,-0.079136401,0.053400376,-1.481944643,0.138355025,0.20820168
ENSRNOG00000019486,Trpv1,10.55850644,2.043573774,0.555066987,3.681670542,0.000231711,0.00053791
ENSRNOG00000019489,Armt1,523.6226455,-0.270381697,0.082089266,-3.293752146,0.000988596,0.002147771
ENSRNOG00000019490,Slc20a2,2341.547976,-0.851392097,0.05361962,-15.87836881,8.95E-57,1.02E-55
ENSRNOG00000019491,Stard10,85.39476202,-0.474069304,0.205660972,-2.305100957,0.02116092,0.038325028
ENSRNOG00000019492,Pomgnt2,357.6964386,0.127155428,0.09119885,1.394265707,0.163237383,0.240658099
ENSRNOG00000019494,unkown,498.1561282,0.162602475,0.115820622,1.403916442,0.160343733,0.236803645
ENSRNOG00000019495,Gbx2,16.00716286,-2.962558222,0.741043766,-3.997818156,6.39E-05,0.00015612
ENSRNOG00000019496,Stat5a,603.523036,0.014716405,0.073236541,0.200943469,0.840742778,0.890613329
ENSRNOG00000019497,Mrpl17,5332.602244,-0.297658825,0.06868554,-4.333646125,1.47E-05,3.76E-05
ENSRNOG00000019500,Cyp1a1,5.550349466,-5.910472623,1.317635977,-4.48566427,7.27E-06,1.91E-05
ENSRNOG00000019501,Rmnd1,429.7755569,-0.184683437,0.083376097,-2.215064558,0.026755634,0.047657515
ENSRNOG00000019503,Rec8,17.21508749,-0.014601402,0.342219966,-0.042666717,0.965967211,0.977544778
ENSRNOG00000019504,Adprhl1,3.344491364,0.241674537,0.893083639,0.270606835,0.786693439,0.851243814
ENSRNOG00000019506,Dnajb2,1965.113938,0.670920339,0.056758594,11.82059487,3.06E-32,2.21E-31
ENSRNOG00000019507,Hnrnpul2,6364.771285,-0.238008716,0.056514385,-4.21147139,2.54E-05,6.40E-05
ENSRNOG00000019508,Wars2,269.8537458,-0.364576291,0.111355922,-3.27397309,0.001060467,0.00229483
ENSRNOG00000019509,Fbxl15,165.2979809,-0.424260979,0.159981498,-2.651937776,0.008003129,0.015486714
ENSRNOG00000019510,Tm4sf5,0.117705676,0,5.267904354,0,1,
ENSRNOG00000019511,Mrps18a,1009.657677,-0.717073978,0.075757413,-9.465396801,2.92E-21,1.56E-20
ENSRNOG00000019518,Pde4c,7.686383515,-1.118418484,0.624901047,-1.789752936,0.073493638,0.119657211
ENSRNOG00000019519,Idnk,147.994073,0.791706985,0.143771459,5.506704828,3.66E-08,1.13E-07
ENSRNOG00000019522,Ciao3,661.855847,0.128039896,0.078819946,1.624460588,0.104277545,0.162612318
ENSRNOG00000019525,Hspa9,13040.07306,-1.119733718,0.031281032,-35.7959323,1.28E-280,9.50E-279
ENSRNOG00000019527,Chrnd,12.83426948,0.526836062,0.434553642,1.212361401,0.22537407,0.317994717
ENSRNOG00000019528,Plekhg6,157.5537967,0.999006351,0.15184512,6.579113953,4.73E-11,1.71E-10
ENSRNOG00000019529,Btbd1,2801.992013,0.41094804,0.041721916,9.84969242,6.88E-23,3.85E-22
ENSRNOG00000019532,Emc10,6790.410733,0.386795713,0.053126121,7.2807068,3.32E-13,1.33E-12
ENSRNOG00000019533,Klhl3,60.97895615,0.382168787,0.212558722,1.797944507,0.072185802,0.11777451
ENSRNOG00000019534,Ap2a2,6981.620351,0.417452909,0.037931993,11.00529863,3.60E-28,2.34E-27
ENSRNOG00000019536,Smim3,1568.341288,-0.474607951,0.070968853,-6.687552801,2.27E-11,8.33E-11
ENSRNOG00000019542,MGC108823,7.529777814,0.081908907,0.69114885,0.11851124,0.90566259,0.933889474
ENSRNOG00000019544,Zbtb2,431.0791478,-0.8600252,0.092746402,-9.272868587,1.81E-20,9.43E-20
ENSRNOG00000019549,Akap12,31373.54335,1.017451077,0.100639634,10.10984475,5.00E-24,2.90E-23
ENSRNOG00000019550,Slc11a2,1371.71433,0.674266084,0.057772794,11.67099661,1.79E-31,1.27E-30
ENSRNOG00000019551,Psmb6,2989.44546,-0.493055348,0.091504664,-5.388308359,7.11E-08,2.15E-07
ENSRNOG00000019552,Lsm7,941.9634922,-0.265677882,0.131338587,-2.022847124,0.043088911,0.073670431
ENSRNOG00000019553,Ipo4,5412.19692,-0.530302242,0.03520391,-15.06373148,2.80E-51,2.91E-50
ENSRNOG00000019555,Arap1,3595.95658,0.286189724,0.046448333,6.161463792,7.21E-10,2.46E-09
ENSRNOG00000019556,Cd9,8593.515722,-0.256956313,0.069391627,-3.702987286,0.000213076,0.000496254
ENSRNOG00000019559,Eaf1,1645.367038,-1.050349002,0.044152252,-23.78925101,4.32E-125,1.07E-123
ENSRNOG00000019560,Pde2a,3.281130115,-0.079332365,1.309379863,-0.060587739,0.951687539,0.96704805
ENSRNOG00000019565,Tbx15,6038.218562,1.078191444,0.035752032,30.15748723,8.56E-200,4.01E-198
ENSRNOG00000019566,unkown,120.2227622,-1.346016786,0.181833193,-7.402481177,1.34E-13,5.43E-13
ENSRNOG00000019568,Jund,3868.59512,0.72353156,0.071225078,10.15838217,3.04E-24,1.77E-23
ENSRNOG00000019570,Gng3,103.6757225,0.35715971,0.177701909,2.009881107,0.044443774,0.075785508
ENSRNOG00000019572,Lsm4,1946.158542,-0.857794557,0.102084482,-8.402790933,4.36E-17,2.03E-16
ENSRNOG00000019573,Lcat,114.5560422,-0.558093466,0.148825063,-3.749996508,0.000176837,0.000415275
ENSRNOG00000019574,Cuedc2,660.9987799,-0.396037992,0.104106576,-3.804159219,0.000142287,0.000336553
ENSRNOG00000019575,Rell2,6.883983084,0.318808401,0.612228678,0.520734185,0.602551957,0.697467312
ENSRNOG00000019577,Adamts19,1.949907441,-0.952920008,1.468861025,-0.648747562,0.516501557,0.622443751
ENSRNOG00000019578,Rps16,41954.89774,0.420532833,0.113455931,3.706574255,0.000210082,0.000489587
ENSRNOG00000019579,Edc3,602.7941729,-0.132555803,0.122239966,-1.084390054,0.278191892,0.379269431
ENSRNOG00000019582,Mthfd1l,1943.732797,-1.816371133,0.049192024,-36.92409859,1.90E-298,1.59E-296
ENSRNOG00000019584,Dlk1,33.36046723,-4.95836198,0.479086499,-10.34961742,4.20E-25,2.52E-24
ENSRNOG00000019585,unkown,606.8102364,-0.011628201,0.067384974,-0.172563713,0.862994377,0.905732217
ENSRNOG00000019586,Ccdc24,5.690606629,-2.258323394,0.857162945,-2.63464888,0.008422436,0.016244202
ENSRNOG00000019587,Ptprn,6222.023676,-2.994580201,0.055275766,-54.17528215,0,0
ENSRNOG00000019589,Tas1r3,5.996222593,-0.172009987,0.786740863,-0.218636142,0.826933496,0.880338832
ENSRNOG00000019590,Smg5,2338.62289,-0.374099831,0.060324917,-6.201414794,5.60E-10,1.92E-09
ENSRNOG00000019592,Iqca1,0.957398754,-0.698975657,1.582293693,-0.441748368,0.658671305,0.743905492
ENSRNOG00000019596,Smg9,1126.903076,-0.941942534,0.064552888,-14.59179549,3.17E-48,3.13E-47
ENSRNOG00000019598,Vegfa,6654.444811,-1.632881691,0.035568041,-45.90867656,0,0
ENSRNOG00000019604,Pld2,639.6411158,-0.10976746,0.093660057,-1.171977295,0.241206172,0.337019932
ENSRNOG00000019606,Trpv3,0.580475268,2.818814826,2.628363787,1.072459924,0.283513505,0.385679231
ENSRNOG00000019607,Bglap,3.180490254,-0.743219841,1.039804986,-0.714768491,0.474752108,0.582782339
ENSRNOG00000019609,B4galt2,1431.267972,-1.275766747,0.055970092,-22.79372242,5.29E-115,1.20E-113
ENSRNOG00000019612,Haghl,107.8406844,0.376806155,0.160018515,2.354765987,0.018534374,0.033933616
ENSRNOG00000019613,Syt9,0.473816666,-0.625724236,2.713476439,-0.230598735,0.81762655,0.873159327
ENSRNOG00000019614,Ptpn22,2.839474511,-3.118090408,1.223068008,-2.549400677,0.010790824,0.020456851
ENSRNOG00000019615,Colq,19.76988174,-1.989469613,0.477929877,-4.162680989,3.15E-05,7.88E-05
ENSRNOG00000019616,Prss8,2.22548188,-0.347713333,1.110014343,-0.313251208,0.754089817,0.825297125
ENSRNOG00000019618,Hdac3,1415.987674,-0.261656459,0.066249781,-3.949544524,7.83E-05,0.000189652
ENSRNOG00000019620,Pmf1,736.9481117,-2.113750926,0.109822135,-19.24703904,1.49E-82,2.38E-81
ENSRNOG00000019622,Ackr3,5203.639455,1.785898043,0.042411965,42.10835378,0,0
ENSRNOG00000019623,unkown,65.40374882,0.543229676,0.197110647,2.755963139,0.005851959,0.011538203
ENSRNOG00000019624,Morc2,2174.814845,-0.019923399,0.070447498,-0.282812011,0.777320946,0.844235426
ENSRNOG00000019626,Slc27a5,0.157979776,1.29784884,5.267904354,0.246369097,0.805396526,
ENSRNOG00000019627,Mybpc2,6.263003546,-0.188604607,0.614341632,-0.30700281,0.758841234,0.828589279
ENSRNOG00000019629,Lamp1,18648.12348,0.734933722,0.041977239,17.50790985,1.25E-68,1.68E-67
ENSRNOG00000019630,Hacl1,638.9796586,0.106678914,0.064737797,1.647861341,0.099381128,0.155783925
ENSRNOG00000019634,Eif4e2,3582.842721,0.2007803,0.054809158,3.663261915,0.000249024,0.000576452
ENSRNOG00000019635,Cops8,2154.624679,-0.279340212,0.060755189,-4.597800066,4.27E-06,1.15E-05
ENSRNOG00000019638,Lmna,45524.40235,-0.570806968,0.037828146,-15.08947796,1.90E-51,1.98E-50
ENSRNOG00000019639,Pgpep1,715.3452,0.628460185,0.089679884,7.007816622,2.42E-12,9.32E-12
ENSRNOG00000019643,Pcyox1l,331.1333024,-0.479593878,0.098486014,-4.869664823,1.12E-06,3.12E-06
ENSRNOG00000019645,Osbp2,671.3761349,-2.74339047,0.091836743,-29.87247145,4.48E-196,2.04E-194
ENSRNOG00000019648,Col6a3,82377.23627,0.104030664,0.128214078,0.811382535,0.417146026,0.525729085
ENSRNOG00000019649,Cul4a,3746.623329,0.259073724,0.046158237,5.612729988,1.99E-08,6.25E-08
ENSRNOG00000019651,Slc12a4,4480.074692,0.124279216,0.053067535,2.341906696,0.019185511,0.03503637
ENSRNOG00000019653,Csrnp2,664.155332,-0.502737028,0.079931519,-6.289596841,3.18E-10,1.11E-09
ENSRNOG00000019655,unkown,2167.479827,0.265949459,0.083202985,3.196393227,0.001391573,0.002974428
ENSRNOG00000019656,Btd,1165.582483,0.586796018,0.060264817,9.736958435,2.10E-22,1.16E-21
ENSRNOG00000019657,unkown,959.8861534,0.689890251,0.067442646,10.22928797,1.47E-24,8.62E-24
ENSRNOG00000019659,Aspa,26.78395362,3.666395169,0.384630867,9.532243719,1.54E-21,8.27E-21
ENSRNOG00000019660,Spib,0.300741469,0,5.267904354,0,1,
ENSRNOG00000019661,Gdf15,16.30732897,-0.251713727,0.340447044,-0.739362353,0.459686996,0.568352662
ENSRNOG00000019662,Tm6sf1,344.7721254,0.571259319,0.114355149,4.995484021,5.87E-07,1.67E-06
ENSRNOG00000019666,Ubxn1,3229.394126,0.055161106,0.076085388,0.724989476,0.468458486,0.576764011
ENSRNOG00000019667,Ppfibp2,453.0021276,-1.634628486,0.080138978,-20.39742127,1.76E-92,3.14E-91
ENSRNOG00000019670,Wdr3,1260.433762,-0.373507606,0.056174934,-6.649008337,2.95E-11,1.08E-10
ENSRNOG00000019671,Rsbn1,421.9592129,0.204206345,0.104000476,1.963513559,0.04958653,0.083655882
ENSRNOG00000019674,Mfsd13a,85.90282704,-0.082017237,0.198115563,-0.413986845,0.678883741,0.761204819
ENSRNOG00000019675,Pycard,90.47903785,-0.276321382,0.19508737,-1.41639811,0.156658977,0.232059737
ENSRNOG00000019677,Arid3b,39.41655799,-0.139509551,0.296811039,-0.470028176,0.638334888,0.726788029
ENSRNOG00000019680,Mst1,5.029286917,1.020822601,0.769625245,1.326389184,0.18471082,0.267991833
ENSRNOG00000019681,Pold1,944.3721005,-2.484958377,0.071196677,-34.90272979,6.76E-267,4.67E-265
ENSRNOG00000019682,unkown,1494.763686,-0.364802679,0.117113983,-3.114936999,0.001839842,0.003881453
ENSRNOG00000019684,Antkmt,224.7711823,0.775405942,0.143407504,5.407010916,6.41E-08,1.95E-07
ENSRNOG00000019685,Gdpd3,1.945333565,0.696143441,1.375273188,0.506185569,0.612726385,0.70551112
ENSRNOG00000019687,Art2b,0.094627532,-0.625717857,5.267904354,-0.118779274,0.905450229,
ENSRNOG00000019688,Diaph1,4075.522845,0.817795944,0.062206344,13.14650395,1.78E-39,1.50E-38
ENSRNOG00000019689,Vwf,3.790251221,0.232331727,0.752026486,0.308940883,0.757366497,0.827632509
ENSRNOG00000019692,Metrn,567.6008106,-1.14685678,0.122884059,-9.332836119,1.03E-20,5.40E-20
ENSRNOG00000019693,Clpb,681.7329847,-0.754851361,0.081473728,-9.264966549,1.95E-20,1.01E-19
ENSRNOG00000019695,Il17b,4.566605093,1.929060985,0.777357247,2.481563003,0.013080758,0.024479686
ENSRNOG00000019697,Ankrd28,2813.917905,0.120949309,0.092010295,1.314519309,0.188671505,0.273190834
ENSRNOG00000019698,Ssbp4,1006.161985,0.037017594,0.078419545,0.472045507,0.636894307,0.725634862
ENSRNOG00000019700,Proz,0.829818151,3.195694245,1.796095128,1.779245539,0.075199515,0.122083083
ENSRNOG00000019701,RGD1597339,653.1244875,-0.719176073,0.112724878,-6.379923253,1.77E-10,6.26E-10
ENSRNOG00000019702,Med29,620.8150362,0.037452013,0.097834651,0.382809292,0.701861172,0.781101536
ENSRNOG00000019704,Resp18,3.148569649,-0.656478625,0.980327595,-0.669652296,0.503079469,0.609615097
ENSRNOG00000019706,Phox2a,30.49355054,-1.243367935,0.364996864,-3.406516757,0.000657975,0.001456789
ENSRNOG00000019708,Ctsf,997.9746207,1.652164168,0.059286082,27.86765668,6.58E-171,2.45E-169
ENSRNOG00000019710,Tm9sf1,2269.354746,0.363055432,0.040874728,8.882149285,6.56E-19,3.24E-18
ENSRNOG00000019711,Isoc1,256.66379,-0.234563542,0.159407378,-1.471472304,0.141163432,0.211830289
ENSRNOG00000019712,Ints11,1311.685502,-0.326936373,0.057106783,-5.72500069,1.03E-08,3.29E-08
ENSRNOG00000019713,Wdr24,568.27917,0.041833945,0.078040964,0.536051097,0.591923236,0.688608952
ENSRNOG00000019718,Galnt15,1.871928532,4.093064228,1.768211027,2.314805283,0.020623591,0.03743907
ENSRNOG00000019719,Kcna5,0.963401494,-1.266719431,1.584517679,-0.799435341,0.424038025,0.532867503
ENSRNOG00000019721,Ypel3,994.4404762,2.386243994,0.070234351,33.97545442,5.13E-253,3.26E-251
ENSRNOG00000019723,Rbm12,1086.285917,-0.802451978,0.055788527,-14.38381717,6.54E-47,6.31E-46
ENSRNOG00000019724,Ganab,11356.16782,-0.106555451,0.035971109,-2.962250962,0.003053988,0.006258913
ENSRNOG00000019725,Actr1a,7564.25301,0.519579017,0.026634157,19.50799569,9.39E-85,1.55E-83
